"resnet50","fc1000","4","1000","10","0.7274509782105489","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"resnet50","fc1000","4","1500","10","0.7359477191189535","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","predictions","1","500","10","0.7660130672205507","2","0.6666666767955606","1","0.8333333134651184","9","0.8416666984558105"
"inception_v3","predictions","1","1000","10","0.8379084956412222","1","0.6666666767955606","1","0.8333333134651184","8","0.85833340883255"
"inception_v3","predictions","1","1500","10","0.8723311472562404","1","0.6666666767955606","1","0.8333333134651184","6","0.8500000238418579"
"inception_v3","predictions","3","500","10","0.9679738437428194","1","0.6666666767955606","1","0.8333333134651184","4","0.8500000238418579"
"inception_v3","predictions","3","1000","10","0.9644880121829463","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","predictions","3","1500","10","0.9657952049199272","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","predictions","4","500","10","0.9668845208641751","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","predictions","4","1000","10","0.9714596963396259","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","predictions","4","1500","10","0.9612200411316616","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_resnet_v2","predictions","1","500","10","0.733115470643137","1","0.6666666767955606","6","0.8399999928474426","8","0.8416666984558105"
"inception_resnet_v2","predictions","1","1000","10","0.7795206955834931","1","0.6666666767955606","5","0.8366666507720947","1","0.8333333134651184"
"inception_resnet_v2","predictions","1","1500","10","0.8082788539867775","1","0.6666666767955606","4","0.8399999928474426","8","0.8583332896232605"
"inception_resnet_v2","predictions","3","500","10","0.9172113279112024","1","0.6666666767955606","1","0.8333333134651184","4","0.841666579246521"
"inception_resnet_v2","predictions","3","1000","10","0.9335511978934793","1","0.6666666767955606","3","0.8366666340827942","1","0.8333333134651184"
"inception_resnet_v2","predictions","3","1500","10","0.9344226542641135","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_resnet_v2","predictions","4","500","10","0.9222222240142572","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_resnet_v2","predictions","4","1000","9","0.9265795134251413","1","0.6666666767955606","3","0.8366666340827942","1","0.8333333134651184"
"inception_resnet_v2","predictions","4","1500","9","0.9130718955027511","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","reshape_2","1","500","10","0.8095860466458439","7","0.6677559972588533","2","0.8333333134651184","1","0.8333333134651184"
"mobilenet","reshape_2","1","1000","10","0.8808278920603734","6","0.6666666834182988","2","0.8333333134651184","1","0.8333333134651184"
"mobilenet","reshape_2","1","1500","10","0.916121995293237","5","0.6677559972588533","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","reshape_2","3","500","9","0.9908496621387457","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","reshape_2","3","1000","10","0.9923747218512242","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","reshape_2","3","1500","10","0.9938997778238035","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","reshape_2","4","500","10","0.9910675287246704","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","reshape_2","4","1000","9","0.9932461931814556","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","reshape_2","4","1500","9","0.988888903848486","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","fc1000","1","500","10","0.7812636229727004","7","0.6688453301884769","2","0.8333333134651184","2","0.8333333134651184"
"densenet","fc1000","1","1000","10","0.8535947607233634","6","0.6666666958846298","2","0.8333333134651184","2","0.8333333134651184"
"densenet","fc1000","1","1500","10","0.8891067511115978","5","0.6677560163479225","2","0.8333333134651184","1","0.8333333134651184"
"densenet","fc1000","3","500","10","0.9758169948665145","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","fc1000","3","1000","8","0.9812636086364197","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","fc1000","3","1500","9","0.986056644620459","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","fc1000","4","500","10","0.9795206901294733","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","fc1000","4","1000","9","0.9782134998857586","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","fc1000","4","1500","9","0.9751634065621818","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"xception","add_12","1","500","10","0.9982570673126021","2","0.6590414214757533","2","0.8166666507720948","3","0.8500000238418579"
"xception","add_12","1","1000","10","1.0","1","0.6666666767955606","2","0.803333330154419","2","0.8416666984558105"
"xception","add_12","1","1500","10","1.0","1","0.6666666767955606","1","0.8233332967758179","2","0.8416666984558105"
"xception","add_12","3","500","9","0.997167754329108","1","0.6666666767955606","2","0.8333333349227905","1","0.8333333134651184"
"xception","add_12","3","1000","8","0.9991285359937381","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"xception","add_12","3","1500","10","0.9978213523727616","1","0.6666666767955606","1","0.8333333134651184","2","0.8500000238418579"
"xception","add_12","4","500","10","0.9967320361168556","1","0.6666666767955606","1","0.8333333134651184","3","0.8583332896232605"
"xception","add_12","4","1000","9","0.9969498927297156","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"xception","add_12","4","1500","10","0.9947712461153666","2","0.6677559972588533","2","0.8333333349227905","2","0.8416666984558105"
"vgg16","flatten","1","500","10","0.9875816844647227","2","0.6666666767955606","2","0.8233332920074463","2","0.8333333134651184"
"vgg16","flatten","1","1000","10","0.9982570662217982","1","0.6666666767955606","1","0.8233333134651184","2","0.8333333134651184"
"vgg16","flatten","1","1500","10","0.9995642657373466","1","0.6666666767955606","1","0.8266666340827942","2","0.8416666984558105"
"vgg16","flatten","3","500","10","0.9993463991514219","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg16","flatten","3","1000","10","0.9984749488581239","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg16","flatten","3","1500","9","0.9967320236505247","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg16","flatten","4","500","10","0.9984749488581239","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg16","flatten","4","1000","10","0.9969498952229817","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg16","flatten","4","1500","10","0.9958605693835838","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg16","block4_pool","1","500","10","0.9997821334140753","2","0.6666666767955606","2","0.8066666507720948","3","0.824999988079071"
"vgg16","block4_pool","1","1000","8","1.0","1","0.6666666767955606","2","0.8066666507720948","1","0.800000011920929"
"vgg16","block4_pool","1","1500","8","1.0","1","0.6666666767955606","2","0.7966666674613953","2","0.824999988079071"
"vgg16","block4_pool","3","500","9","0.9989106720569088","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg16","block4_pool","3","1000","10","0.9995642668281506","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg16","block4_pool","3","1500","9","0.9989106759526372","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg16","block4_pool","4","500","9","0.997167754329108","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg16","block4_pool","4","1000","10","0.9960784363590814","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg16","block4_pool","4","1500","10","0.9978213590734145","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg19","flatten","1","500","10","0.9851851717319364","2","0.6666666767955606","3","0.8399999976158142","2","0.8333333134651184"
"vgg19","flatten","1","1000","10","0.9986928029777178","1","0.6666666767955606","2","0.8266666340827942","2","0.8333333134651184"
"vgg19","flatten","1","1500","10","0.9995642668281506","1","0.6666666767955606","2","0.8333332967758179","1","0.8333333134651184"
"vgg19","flatten","3","500","10","0.9962962979584737","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg19","flatten","3","1000","10","0.997821351593616","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg19","flatten","3","1500","10","0.9989106766538682","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg19","flatten","4","500","10","0.9978213540868821","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg19","flatten","4","1000","10","0.9965141595578662","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg19","flatten","4","1500","8","0.9923747301101684","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg19","block4_pool","1","500","10","0.9991285361495672","3","0.6688453305780498","2","0.813333330154419","4","0.8333333134651184"
"vgg19","block4_pool","1","1000","9","1.0","3","0.6677560132313398","3","0.7833333253860474","2","0.8416666984558105"
"vgg19","block4_pool","1","1500","10","1.0","1","0.6677559972588533","1","0.8066666507720948","1","0.8333333134651184"
"vgg19","block4_pool","3","500","10","0.9997821334140753","2","0.667756010114757","1","0.8333333134651184","1","0.8333333134651184"
"vgg19","block4_pool","3","1000","10","0.9980392181795407","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg19","block4_pool","3","1500","10","0.9997821334140753","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg19","block4_pool","4","500","9","0.9995642668281506","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg19","block4_pool","4","1000","10","0.996732025754218","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"vgg19","block4_pool","4","1500","10","0.9952069771056081","1","0.6666666767955606","1","0.8333333134651184","2","0.8500000238418579"
"resnet50","activation_49","1","500","10","0.8492374604823543","2","0.6666666767955606","2","0.813333330154419","2","0.8333333134651184"
"resnet50","activation_49","1","1000","10","0.9032679562475167","1","0.6666666767955606","2","0.8266666507720948","1","0.8333333134651184"
"resnet50","activation_49","1","1500","10","0.9193899696169335","1","0.6655773563322678","2","0.8299999713897706","1","0.8333333134651184"
"resnet50","activation_49","3","500","10","0.9633986899276185","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"resnet50","activation_49","3","1000","10","0.966448798989938","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"resnet50","activation_49","3","1500","10","0.9599128557965646","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"resnet50","activation_49","4","500","10","0.9718954123702703","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"resnet50","activation_49","4","1000","9","0.9396514241212334","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"resnet50","activation_49","4","1500","10","0.945098038358626","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"resnet50","activation_46","1","500","10","0.9043572845022663","2","0.6644880424917133","2","0.8199999713897705","3","0.824999988079071"
"resnet50","activation_46","1","1000","10","0.9437908362718969","1","0.6666666767955606","2","0.803333330154419","2","0.8333333134651184"
"resnet50","activation_46","1","1500","10","0.9557734128696467","1","0.6655773563322678","2","0.8066666507720948","1","0.8333333134651184"
"resnet50","activation_46","3","500","10","0.9858387862934785","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"resnet50","activation_46","3","1000","10","0.9834422641330295","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"resnet50","activation_46","3","1500","10","0.9708060954131332","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"resnet50","activation_46","4","500","10","0.9662309359880834","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"resnet50","activation_46","4","1000","10","0.9647058977021111","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"resnet50","activation_46","4","1500","9","0.9433551214878855","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","mixed10","1","500","9","1.0","2","0.6655773754213371","2","0.813333330154419","4","0.8166667222976685"
"inception_v3","mixed10","1","1000","8","1.0","2","0.6590413996596741","2","0.8099999713897705","2","0.824999988079071"
"inception_v3","mixed10","1","1500","7","1.0","1","0.6655773629550061","2","0.8000000095367432","2","0.824999988079071"
"inception_v3","mixed10","3","500","10","1.0","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","mixed10","3","1000","10","0.9984749438715916","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","mixed10","3","1500","10","0.9993463991514219","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","mixed10","4","500","10","0.9989106709661048","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","mixed10","4","1000","6","0.9928104446604361","1","0.6666666767955606","1","0.8333333134651184","2","0.841666579246521"
"inception_v3","mixed10","4","1500","8","0.993899781875361","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","average_pooling2d_9","1","500","10","1.0","2","0.6688453368112153","2","0.8199999928474426","2","0.8333333134651184"
"inception_v3","average_pooling2d_9","1","1000","8","1.0","1","0.6644880424917133","2","0.8133332967758179","2","0.8500000238418579"
"inception_v3","average_pooling2d_9","1","1500","8","1.0","1","0.6677559972588533","1","0.813333330154419","1","0.8333333134651184"
"inception_v3","average_pooling2d_9","3","500","9","0.9982570687150644","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","average_pooling2d_9","3","1000","10","0.9980392106997421","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","average_pooling2d_9","3","1500","7","0.9986928018869138","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","average_pooling2d_9","4","500","10","1.0","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","average_pooling2d_9","4","1000","10","0.9973856209150327","2","0.6677560163479225","1","0.8333333134651184","1","0.8333333134651184"
"inception_v3","average_pooling2d_9","4","1500","10","0.9941176518895267","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_resnet_v2","block8_10","1","500","10","1.0","2","0.6623093824760586","2","0.8299999713897706","1","0.8416666984558105"
"inception_resnet_v2","block8_10","1","1000","9","1.0","2","0.6666666767955606","2","0.7799999833106994","3","0.841666579246521"
"inception_resnet_v2","block8_10","1","1500","7","1.0","2","0.6644880393751307","1","0.789999988079071","2","0.8500000238418579"
"inception_resnet_v2","block8_10","3","500","9","1.0","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_resnet_v2","block8_10","3","1000","10","0.9991285436293658","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_resnet_v2","block8_10","3","1500","10","0.9995642668281506","2","0.6666666962742026","1","0.8333333134651184","1","0.8333333134651184"
"inception_resnet_v2","block8_10","4","500","10","0.9978213540868821","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_resnet_v2","block8_10","4","1000","10","0.9980392152967017","1","0.6666666767955606","1","0.8333333134651184","2","0.841666579246521"
"inception_resnet_v2","block8_10","4","1500","10","0.9947712468165978","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_resnet_v2","block8_9_ac","1","500","9","1.0","2","0.6644880362585479","2","0.8166666507720948","4","0.8666666746139526"
"inception_resnet_v2","block8_9_ac","1","1000","9","1.0","2","0.6655773691881716","2","0.7933333039283752","3","0.8583332896232605"
"inception_resnet_v2","block8_9_ac","1","1500","7","1.0","2","0.6655773567218407","2","0.799999988079071","3","0.85833340883255"
"inception_resnet_v2","block8_9_ac","3","500","8","0.9997821334140753","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"inception_resnet_v2","block8_9_ac","3","1000","8","0.9982570698058683","1","0.6666666767955606","1","0.8333333134651184","2","0.841666579246521"
"inception_resnet_v2","block8_9_ac","3","1500","9","0.9989106659795723","1","0.6666666767955606","1","0.8333333134651184","2","0.8500000238418579"
"inception_resnet_v2","block8_9_ac","4","500","8","0.9997821334140753","1","0.6666666767955606","1","0.8333333134651184","3","0.841666579246521"
"inception_resnet_v2","block8_9_ac","4","1000","10","1.0","1","0.6666666767955606","1","0.8333333134651184","2","0.841666579246521"
"inception_resnet_v2","block8_9_ac","4","1500","8","0.9956427031872319","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","conv_pw_12_relu","1","500","10","0.991938984471988","3","0.6655773438659369","2","0.8299999713897706","5","0.8500000238418579"
"mobilenet","conv_pw_12_relu","1","1000","10","0.9997821334140753","1","0.6666666767955606","1","0.8366666555404663","4","0.8500000238418579"
"mobilenet","conv_pw_12_relu","1","1500","9","0.9997821334140753","1","0.6666666767955606","1","0.8266666507720948","1","0.8333333134651184"
"mobilenet","conv_pw_12_relu","3","500","10","0.9982570772856668","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","conv_pw_12_relu","3","1000","10","0.9978213491003498","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","conv_pw_12_relu","3","1500","9","0.9908496756958806","2","0.6666666834182988","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","conv_pw_12_relu","4","500","10","0.9969498952229817","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","conv_pw_12_relu","4","1000","10","0.9923747293310228","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","conv_pw_12_relu","4","1500","7","0.9873638285530938","2","0.6688453177221461","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","conv_pw_11_relu","1","500","10","0.9997821334140753","2","0.6666666767955606","2","0.8199999713897705","2","0.8416666984558105"
"mobilenet","conv_pw_11_relu","1","1000","8","1.0","1","0.6666666767955606","1","0.8333333349227905","3","0.8500000238418579"
"mobilenet","conv_pw_11_relu","1","1500","8","1.0","1","0.6666666767955606","2","0.8200000143051147","2","0.8416666984558105"
"mobilenet","conv_pw_11_relu","3","500","10","0.9997821334140753","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","conv_pw_11_relu","3","1000","10","0.9980392206728069","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","conv_pw_11_relu","3","1500","10","0.9991285386428335","2","0.6688453301884769","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","conv_pw_11_relu","4","500","8","0.9969498923401428","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","conv_pw_11_relu","4","1000","10","0.9949891134025225","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"mobilenet","conv_pw_11_relu","4","1500","10","0.9934640647539126","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","conv5_block32_concat","1","500","10","0.9986928054709839","1","0.6535947813707239","2","0.7866666674613952","2","0.8083332777023315"
"densenet","conv5_block32_concat","1","1000","10","1.0","1","0.6655773563322678","1","0.8099999713897705","1","0.8333333134651184"
"densenet","conv5_block32_concat","1","1500","9","1.0","1","0.6525054675301695","1","0.8099999713897705","1","0.8166667222976685"
"densenet","conv5_block32_concat","3","500","9","0.9982570822721992","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","conv5_block32_concat","3","1000","10","0.9967320261437909","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","conv5_block32_concat","3","1500","8","0.9952069614447799","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","conv5_block32_concat","4","500","10","0.9943355161380144","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","conv5_block32_concat","4","1000","8","0.9899782182344424","1","0.6666666767955606","1","0.8333333134651184","2","0.8500000238418579"
"densenet","conv5_block32_concat","4","1500","10","0.9884531649109585","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","conv5_block31_concat","1","500","10","0.9989106720569088","2","0.656862755226933","2","0.7833333683013916","2","0.8083332777023315"
"densenet","conv5_block31_concat","1","1000","10","1.0","1","0.6666666767955606","1","0.8066666507720948","1","0.824999988079071"
"densenet","conv5_block31_concat","1","1500","9","1.0","1","0.654684108456755","1","0.8066666507720948","1","0.8083332777023315"
"densenet","conv5_block31_concat","3","500","10","0.9980392103101693","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","conv5_block31_concat","3","1000","10","0.9976034850076912","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","conv5_block31_concat","3","1500","9","0.9956427106670305","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","conv5_block31_concat","4","500","9","0.9943355086582158","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
"densenet","conv5_block31_concat","4","1000","10","0.9947712443233315","1","0.6666666767955606","1","0.8333333134651184","2","0.8500000238418579"
"densenet","conv5_block31_concat","4","1500","10","0.976906329276515","1","0.6666666767955606","1","0.8333333134651184","1","0.8333333134651184"
